,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS
4185,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_2653/local_log.log,776,4,8,0,0,10284,1,1,10,6,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,6,1,4,1,0,0,0,16,0,0,345,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,18.0,2.0,1.0,108.0,0.0,6.0
4186,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_6242/local_log.log,3478,4,8,0,0,2300,1,1,36,16,6,6,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,6,0,1,4,1,0,0,0,16,6,0,903,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,33.0,2.0,1.0,81.0,6.0,6.0
4187,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_6242/local_log.log,2788,4,8,0,0,2868,1,1,32,26,5,5,5,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,6,0,0,4,1,0,0,0,16,0,0,563,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,42.0,2.0,1.0,201.0,18.0,6.0
4188,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_80/local_log.log,3466,4,8,0,0,2308,1,1,40,16,6,6,6,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,6,0,1,4,1,0,0,0,16,6,0,910,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,33.0,2.0,1.0,188.0,6.0,6.0
4189,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_80/local_log.log,3288,4,8,0,0,2432,1,1,36,16,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,6,1,4,1,0,0,0,16,0,0,181,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,33.0,2.0,1.0,212.0,6.0,6.0
4190,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_6282/local_log.log,2166,4,8,0,0,3692,1,1,30,12,4,4,4,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,4,0,2,4,1,0,0,0,16,6,0,654,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,27.0,2.0,1.0,219.0,4.0,6.0
4191,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_6282/local_log.log,2218,4,8,0,0,3604,1,1,30,22,4,4,4,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,4,6,0,4,1,0,0,0,16,0,0,415,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,37.0,2.0,1.0,127.0,14.0,6.0
4192,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_6202/local_log.log,1932,4,8,0,0,4140,1,1,24,18,3,3,3,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,4,6,2,4,1,0,0,0,16,6,0,289,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,32.0,2.0,1.0,49.0,12.0,6.0
4193,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_6202/local_log.log,1526,4,8,0,0,5236,1,1,18,12,2,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,0,0,0,16,0,0,467,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,25.0,2.0,1.0,206.0,6.0,6.0
4194,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_5846/local_log.log,4184,4,8,0,0,1912,1,1,40,34,7,7,7,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,4,0,1,4,1,0,0,0,16,6,0,125,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,52.0,2.0,1.0,41.0,24.0,6.0
4195,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_5846/local_log.log,3952,4,8,0,0,2024,1,1,40,34,7,7,7,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,4,2,4,1,0,0,0,16,0,0,693,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,52.0,2.0,1.0,30.0,24.0,6.0
4196,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_6222/local_log.log,3252,4,8,0,0,2460,1,1,40,30,6,6,6,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,4,0,2,4,1,0,0,0,16,6,0,493,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,47.0,2.0,1.0,94.0,20.0,6.0
4197,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4_1to4_x8_2fsp_tdqsck_limited/system2/run_6222/local_log.log,3044,4,8,0,0,2628,1,1,32,26,5,5,5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,4,4,2,4,1,0,0,0,16,0,0,907,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,42.0,2.0,1.0,44.0,18.0,6.0
4198,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_518/local_log.log,1792,4,8,1,0,2230,1,1,24,10,3,3,3,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,1,0,0,0,16,6,0,343,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,24.0,2.0,1.0,156.0,4.0,6.0
4199,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_518/local_log.log,2006,4,8,1,0,1994,1,1,24,10,3,3,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,6,0,1,1,0,0,0,16,0,0,594,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,24.0,2.0,1.0,102.0,4.0,6.0
4200,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_518/local_log.log,1792,4,8,1,0,2230,1,1,24,10,3,3,3,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,1,0,0,0,16,0,0,343,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,24.0,2.0,1.0,156.0,4.0,6.0
4201,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_518/local_log.log,2006,4,8,1,0,1994,1,1,24,10,3,3,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,6,0,1,1,0,0,0,16,0,0,594,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,24.0,2.0,1.0,102.0,4.0,6.0
4202,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_821/local_log.log,3520,4,8,1,0,1136,1,1,36,30,6,6,6,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,1,0,0,0,16,6,0,711,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,47.0,2.0,1.0,126.0,20.0,6.0
4203,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_821/local_log.log,3802,4,8,1,0,1052,1,1,40,34,7,7,7,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,4,0,1,4,1,0,0,0,16,0,0,956,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,52.0,2.0,1.0,88.0,24.0,6.0
4204,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_821/local_log.log,3520,4,8,1,0,1136,1,1,36,30,6,6,6,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,1,0,0,0,16,0,0,711,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,47.0,2.0,1.0,126.0,20.0,6.0
4205,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_821/local_log.log,3802,4,8,1,0,1052,1,1,40,34,7,7,7,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,4,0,1,4,1,0,0,0,16,0,0,956,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,52.0,2.0,1.0,88.0,24.0,6.0
4206,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_195/local_log.log,586,4,8,1,0,6804,1,1,10,8,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,1,0,0,0,16,6,0,329,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,20.0,2.0,1.0,51.0,0.0,6.0
4207,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_195/local_log.log,2906,4,8,1,0,1376,1,1,36,14,5,5,5,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,4,0,2,4,1,0,0,0,16,0,0,960,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,30.0,2.0,1.0,200.0,6.0,6.0
4208,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_195/local_log.log,586,4,8,1,0,6804,1,1,10,8,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,1,0,0,0,16,0,0,329,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,20.0,2.0,1.0,51.0,0.0,6.0
4209,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/retention/run_195/local_log.log,2906,4,8,1,0,1376,1,1,36,14,5,5,5,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,4,0,2,4,1,0,0,0,16,0,0,960,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,30.0,2.0,1.0,200.0,6.0,6.0
4210,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/DRAM_states/run_893/local_log.log,3158,4,8,1,0,1266,1,1,32,26,5,5,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,4,1,2,1,0,0,0,16,6,0,482,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,42.0,2.0,1.0,200.0,18.0,6.0
4211,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/DRAM_states/run_893/local_log.log,1154,4,8,1,0,3462,1,1,16,8,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,1,0,0,0,16,0,0,394,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,21.0,2.0,1.0,167.0,0.0,6.0
4212,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/DRAM_states/run_267/local_log.log,1552,4,8,1,0,2576,1,1,18,8,2,2,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,0,16,6,0,612,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,21.0,2.0,1.0,123.0,0.0,6.0
4213,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/DRAM_states/run_267/local_log.log,2296,4,8,1,0,1742,1,1,30,22,4,4,4,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,4,6,0,1,1,0,0,0,16,0,0,930,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,37.0,2.0,1.0,29.0,14.0,6.0
4214,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/DRAM_states/run_590/local_log.log,4246,4,8,1,0,942,1,1,44,18,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6,4,1,1,1,0,0,0,16,6,0,876,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,36.0,2.0,1.0,20.0,8.0,6.0
4215,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/DRAM_states/run_590/local_log.log,2480,4,8,1,0,1612,1,1,26,12,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,4,2,1,1,0,0,0,16,0,0,329,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,27.0,2.0,1.0,15.0,4.0,6.0
4216,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/system1/run_5528/local_log.log,1052,4,8,1,0,3796,1,1,12,8,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,16,6,0,298,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,20.0,2.0,1.0,111.0,0.0,6.0
4217,/server/regressdb/tss_lp54_WW29_LP4_CFG8_FULL_REGR__20220722_130036__andrei__CONFIG@r8458_VERIF@r8649_PHYTOP@r7132_SOFTIP@r7542_HARDIP@r7328_CSRINIT@r7223_FW@r7094/chain_0/system_tests/LP4X_1to2_x8_1fsp/system1/run_5528/local_log.log,3802,4,8,1,0,1052,1,1,40,18,7,7,7,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,4,0,1,1,0,0,0,16,0,0,895,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,36.0,2.0,1.0,137.0,8.0,6.0
